Ausbildungsfeld,Canton,Ausbildungstyp,Geschlecht_Total,Geschlecht_Vollschulisch,Geschlecht_Dual,Mann_Total,Mann_Vollschulisch,Mann_Dual,Frau_Total,Frau_Vollschulisch,Frau_Dual
Pflanzenbau und Tierzucht,NW,EFZ,9,0,9,9,0,9,0,0,0
Pflanzenbau und Tierzucht,NW,EBA,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,GL,abt-total,6,0,6,6,0,6,0,0,0
Pflanzenbau und Tierzucht,GL,EFZ,5,0,5,5,0,5,0,0,0
Pflanzenbau und Tierzucht,GL,EBA,1,0,1,1,0,1,0,0,0
Pflanzenbau und Tierzucht,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,ZG,abt-total,42,0,42,32,0,32,10,0,10
Pflanzenbau und Tierzucht,ZG,EFZ,39,0,39,31,0,31,8,0,8
Pflanzenbau und Tierzucht,ZG,EBA,3,0,3,1,0,1,2,0,2
Pflanzenbau und Tierzucht,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,FR,abt-total,118,2,116,101,2,99,17,0,17
Pflanzenbau und Tierzucht,FR,EFZ,104,2,102,87,2,85,17,0,17
Pflanzenbau und Tierzucht,FR,EBA,14,0,14,14,0,14,0,0,0
Pflanzenbau und Tierzucht,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,SO,abt-total,30,0,30,18,0,18,12,0,12
Pflanzenbau und Tierzucht,SO,EFZ,26,0,26,18,0,18,8,0,8
Pflanzenbau und Tierzucht,SO,EBA,4,0,4,0,0,0,4,0,4
Pflanzenbau und Tierzucht,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,BS,abt-total,3,0,3,2,0,2,1,0,1
Pflanzenbau und Tierzucht,BS,EFZ,3,0,3,2,0,2,1,0,1
Pflanzenbau und Tierzucht,BS,EBA,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,BL,abt-total,62,0,62,43,0,43,19,0,19
Pflanzenbau und Tierzucht,BL,EFZ,52,0,52,38,0,38,14,0,14
Pflanzenbau und Tierzucht,BL,EBA,10,0,10,5,0,5,5,0,5
Pflanzenbau und Tierzucht,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,SH,abt-total,15,0,15,10,0,10,5,0,5
Pflanzenbau und Tierzucht,SH,EFZ,12,0,12,8,0,8,4,0,4
Pflanzenbau und Tierzucht,SH,EBA,3,0,3,2,0,2,1,0,1
Pflanzenbau und Tierzucht,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,AR,abt-total,2,0,2,2,0,2,0,0,0
Pflanzenbau und Tierzucht,AR,EFZ,2,0,2,2,0,2,0,0,0
Pflanzenbau und Tierzucht,AR,EBA,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,AI,abt-total,3,0,3,3,0,3,0,0,0
Pflanzenbau und Tierzucht,AI,EFZ,3,0,3,3,0,3,0,0,0
Pflanzenbau und Tierzucht,AI,EBA,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,SG,abt-total,122,0,122,91,0,91,31,0,31
Pflanzenbau und Tierzucht,SG,EFZ,105,0,105,83,0,83,22,0,22
Pflanzenbau und Tierzucht,SG,EBA,17,0,17,8,0,8,9,0,9
Pflanzenbau und Tierzucht,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,GR,abt-total,71,0,71,54,0,54,17,0,17
Pflanzenbau und Tierzucht,GR,EFZ,62,0,62,48,0,48,14,0,14
Pflanzenbau und Tierzucht,GR,EBA,9,0,9,6,0,6,3,0,3
Pflanzenbau und Tierzucht,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,AG,abt-total,138,0,138,101,0,101,37,0,37
Pflanzenbau und Tierzucht,AG,EFZ,123,0,123,94,0,94,29,0,29
Pflanzenbau und Tierzucht,AG,EBA,15,0,15,7,0,7,8,0,8
Pflanzenbau und Tierzucht,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,TG,abt-total,94,0,94,73,0,73,21,0,21
Pflanzenbau und Tierzucht,TG,EFZ,84,0,84,70,0,70,14,0,14
Pflanzenbau und Tierzucht,TG,EBA,10,0,10,3,0,3,7,0,7
Pflanzenbau und Tierzucht,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,TI,abt-total,22,0,22,17,0,17,5,0,5
Pflanzenbau und Tierzucht,TI,EFZ,19,0,19,14,0,14,5,0,5
Pflanzenbau und Tierzucht,TI,EBA,3,0,3,3,0,3,0,0,0
Pflanzenbau und Tierzucht,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,VD,abt-total,159,0,159,98,0,98,61,0,61
Pflanzenbau und Tierzucht,VD,EFZ,152,0,152,94,0,94,58,0,58
Pflanzenbau und Tierzucht,VD,EBA,7,0,7,4,0,4,3,0,3
Pflanzenbau und Tierzucht,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,VS,abt-total,49,0,49,36,0,36,13,0,13
Pflanzenbau und Tierzucht,VS,EFZ,49,0,49,36,0,36,13,0,13
Pflanzenbau und Tierzucht,VS,EBA,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,NE,abt-total,55,0,55,41,0,41,14,0,14
Pflanzenbau und Tierzucht,NE,EFZ,53,0,53,40,0,40,13,0,13
Pflanzenbau und Tierzucht,NE,EBA,2,0,2,1,0,1,1,0,1
Pflanzenbau und Tierzucht,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,GE,abt-total,28,0,28,20,0,20,8,0,8
Pflanzenbau und Tierzucht,GE,EFZ,27,0,27,19,0,19,8,0,8
Pflanzenbau und Tierzucht,GE,EBA,1,0,1,1,0,1,0,0,0
Pflanzenbau und Tierzucht,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,JU,abt-total,76,0,76,67,0,67,9,0,9
Pflanzenbau und Tierzucht,JU,EFZ,68,0,68,59,0,59,9,0,9
Pflanzenbau und Tierzucht,JU,EBA,8,0,8,8,0,8,0,0,0
Pflanzenbau und Tierzucht,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,,abt-total,1342,47,1295,1040,30,1010,302,17,285
Gartenbau,,EFZ,1342,47,1295,1040,30,1010,302,17,285
Gartenbau,,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,ZH,abt-total,205,1,204,159,1,158,46,0,46
Gartenbau,ZH,EFZ,205,1,204,159,1,158,46,0,46
Gartenbau,ZH,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,BE,abt-total,247,39,208,167,24,143,80,15,65
Gartenbau,BE,EFZ,247,39,208,167,24,143,80,15,65
Gartenbau,BE,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,LU,abt-total,69,0,69,57,0,57,12,0,12
Gartenbau,LU,EFZ,69,0,69,57,0,57,12,0,12
Gartenbau,LU,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,UR,abt-total,4,0,4,3,0,3,1,0,1
Gartenbau,UR,EFZ,4,0,4,3,0,3,1,0,1
Gartenbau,UR,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SZ,abt-total,14,0,14,8,0,8,6,0,6
Gartenbau,SZ,EFZ,14,0,14,8,0,8,6,0,6
Gartenbau,SZ,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,OW,abt-total,8,0,8,6,0,6,2,0,2
Gartenbau,OW,EFZ,8,0,8,6,0,6,2,0,2
Gartenbau,OW,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,NW,abt-total,4,0,4,3,0,3,1,0,1
Gartenbau,NW,EFZ,4,0,4,3,0,3,1,0,1
Gartenbau,NW,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,GL,abt-total,7,0,7,7,0,7,0,0,0
Gartenbau,GL,EFZ,7,0,7,7,0,7,0,0,0
Gartenbau,GL,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,ZG,abt-total,16,0,16,12,0,12,4,0,4
Gartenbau,ZG,EFZ,16,0,16,12,0,12,4,0,4
Gartenbau,ZG,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,FR,abt-total,53,0,53,40,0,40,13,0,13
Gartenbau,FR,EFZ,53,0,53,40,0,40,13,0,13
Gartenbau,FR,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SO,abt-total,32,0,32,28,0,28,4,0,4
Gartenbau,SO,EFZ,32,0,32,28,0,28,4,0,4
Gartenbau,SO,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,BS,abt-total,14,6,8,12,4,8,2,2,0
Gartenbau,BS,EFZ,14,6,8,12,4,8,2,2,0
Gartenbau,BS,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,BL,abt-total,51,0,51,40,0,40,11,0,11
Gartenbau,BL,EFZ,51,0,51,40,0,40,11,0,11
Gartenbau,BL,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SH,abt-total,15,0,15,10,0,10,5,0,5
Gartenbau,SH,EFZ,15,0,15,10,0,10,5,0,5
Gartenbau,SH,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,AR,abt-total,8,0,8,7,0,7,1,0,1
Gartenbau,AR,EFZ,8,0,8,7,0,7,1,0,1
Gartenbau,AR,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,AI,abt-total,2,0,2,2,0,2,0,0,0
Gartenbau,AI,EFZ,2,0,2,2,0,2,0,0,0
Gartenbau,AI,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SG,abt-total,86,0,86,62,0,62,24,0,24
Gartenbau,SG,EFZ,86,0,86,62,0,62,24,0,24
Gartenbau,SG,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,GR,abt-total,23,0,23,16,0,16,7,0,7
Gartenbau,GR,EFZ,23,0,23,16,0,16,7,0,7
Gartenbau,GR,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,AG,abt-total,127,0,127,101,0,101,26,0,26
Gartenbau,AG,EFZ,127,0,127,101,0,101,26,0,26
Gartenbau,AG,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,TG,abt-total,66,0,66,48,0,48,18,0,18
Gartenbau,TG,EFZ,66,0,66,48,0,48,18,0,18
Gartenbau,TG,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,TI,abt-total,66,0,66,64,0,64,2,0,2
Gartenbau,TI,EFZ,66,0,66,64,0,64,2,0,2
Gartenbau,TI,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,VD,abt-total,105,0,105,83,0,83,22,0,22
Gartenbau,VD,EFZ,105,0,105,83,0,83,22,0,22
Gartenbau,VD,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,VS,abt-total,30,0,30,29,0,29,1,0,1
Gartenbau,VS,EFZ,30,0,30,29,0,29,1,0,1
Gartenbau,VS,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,NE,abt-total,27,0,27,19,0,19,8,0,8
Gartenbau,NE,EFZ,27,0,27,19,0,19,8,0,8
Gartenbau,NE,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,GE,abt-total,51,1,50,46,1,45,5,0,5
Gartenbau,GE,EFZ,51,1,50,46,1,45,5,0,5
Gartenbau,GE,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,JU,abt-total,12,0,12,11,0,11,1,0,1
Gartenbau,JU,EFZ,12,0,12,11,0,11,1,0,1
Gartenbau,JU,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,,abt-total,336,0,336,330,0,330,6,0,6
Forstwirtschaft,,EFZ,336,0,336,330,0,330,6,0,6
Forstwirtschaft,,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZH,abt-total,21,0,21,21,0,21,0,0,0
Forstwirtschaft,ZH,EFZ,21,0,21,21,0,21,0,0,0
Forstwirtschaft,ZH,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BE,abt-total,31,0,31,31,0,31,0,0,0
Forstwirtschaft,BE,EFZ,31,0,31,31,0,31,0,0,0
Forstwirtschaft,BE,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,LU,abt-total,3,0,3,3,0,3,0,0,0
Forstwirtschaft,LU,EFZ,3,0,3,3,0,3,0,0,0
Forstwirtschaft,LU,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,UR,abt-total,1,0,1,1,0,1,0,0,0
Forstwirtschaft,UR,EFZ,1,0,1,1,0,1,0,0,0
Forstwirtschaft,UR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SZ,abt-total,4,0,4,4,0,4,0,0,0
Forstwirtschaft,SZ,EFZ,4,0,4,4,0,4,0,0,0
Forstwirtschaft,SZ,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,OW,abt-total,6,0,6,6,0,6,0,0,0
Forstwirtschaft,OW,EFZ,6,0,6,6,0,6,0,0,0
Forstwirtschaft,OW,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NW,abt-total,6,0,6,6,0,6,0,0,0
Forstwirtschaft,NW,EFZ,6,0,6,6,0,6,0,0,0
Forstwirtschaft,NW,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GL,abt-total,5,0,5,5,0,5,0,0,0
Forstwirtschaft,GL,EFZ,5,0,5,5,0,5,0,0,0
Forstwirtschaft,GL,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZG,abt-total,7,0,7,7,0,7,0,0,0
Forstwirtschaft,ZG,EFZ,7,0,7,7,0,7,0,0,0
Forstwirtschaft,ZG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,FR,abt-total,17,0,17,16,0,16,1,0,1
Forstwirtschaft,FR,EFZ,17,0,17,16,0,16,1,0,1
Forstwirtschaft,FR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SO,abt-total,10,0,10,10,0,10,0,0,0
Forstwirtschaft,SO,EFZ,10,0,10,10,0,10,0,0,0
Forstwirtschaft,SO,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BS,abt-total,2,0,2,2,0,2,0,0,0
Forstwirtschaft,BS,EFZ,2,0,2,2,0,2,0,0,0
Forstwirtschaft,BS,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BL,abt-total,16,0,16,16,0,16,0,0,0
Forstwirtschaft,BL,EFZ,16,0,16,16,0,16,0,0,0
Forstwirtschaft,BL,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SH,abt-total,6,0,6,6,0,6,0,0,0
Forstwirtschaft,SH,EFZ,6,0,6,6,0,6,0,0,0
Forstwirtschaft,SH,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AR,abt-total,2,0,2,2,0,2,0,0,0
Forstwirtschaft,AR,EFZ,2,0,2,2,0,2,0,0,0
Forstwirtschaft,AR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,abt-total,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,EFZ,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SG,abt-total,11,0,11,11,0,11,0,0,0
Forstwirtschaft,SG,EFZ,11,0,11,11,0,11,0,0,0
Forstwirtschaft,SG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GR,abt-total,33,0,33,32,0,32,1,0,1
Forstwirtschaft,GR,EFZ,33,0,33,32,0,32,1,0,1
Forstwirtschaft,GR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AG,abt-total,29,0,29,27,0,27,2,0,2
Forstwirtschaft,AG,EFZ,29,0,29,27,0,27,2,0,2
Forstwirtschaft,AG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TG,abt-total,9,0,9,8,0,8,1,0,1
Forstwirtschaft,TG,EFZ,9,0,9,8,0,8,1,0,1
Forstwirtschaft,TG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TI,abt-total,20,0,20,20,0,20,0,0,0
Forstwirtschaft,TI,EFZ,20,0,20,20,0,20,0,0,0
Forstwirtschaft,TI,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,VD,abt-total,47,0,47,47,0,47,0,0,0
Forstwirtschaft,VD,EFZ,47,0,47,47,0,47,0,0,0
Forstwirtschaft,VD,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,VS,abt-total,27,0,27,27,0,27,0,0,0
Forstwirtschaft,VS,EFZ,27,0,27,27,0,27,0,0,0
Forstwirtschaft,VS,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NE,abt-total,15,0,15,14,0,14,1,0,1
Forstwirtschaft,NE,EFZ,15,0,15,14,0,14,1,0,1
Forstwirtschaft,NE,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GE,abt-total,1,0,1,1,0,1,0,0,0
Forstwirtschaft,GE,EFZ,1,0,1,1,0,1,0,0,0
Forstwirtschaft,GE,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,JU,abt-total,7,0,7,7,0,7,0,0,0
Forstwirtschaft,JU,EFZ,7,0,7,7,0,7,0,0,0
Forstwirtschaft,JU,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,,abt-total,233,1,232,8,0,8,225,1,224
Tiermedizin,,EFZ,233,1,232,8,0,8,225,1,224
Tiermedizin,,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,ZH,abt-total,29,0,29,2,0,2,27,0,27
Tiermedizin,ZH,EFZ,29,0,29,2,0,2,27,0,27
Tiermedizin,ZH,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,BE,abt-total,31,0,31,1,0,1,30,0,30
Tiermedizin,BE,EFZ,31,0,31,1,0,1,30,0,30
Tiermedizin,BE,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,LU,abt-total,11,0,11,0,0,0,11,0,11
Tiermedizin,LU,EFZ,11,0,11,0,0,0,11,0,11
Tiermedizin,LU,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,UR,abt-total,0,0,0,0,0,0,0,0,0
Tiermedizin,UR,EFZ,0,0,0,0,0,0,0,0,0
Tiermedizin,UR,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,SZ,abt-total,3,0,3,0,0,0,3,0,3
Tiermedizin,SZ,EFZ,3,0,3,0,0,0,3,0,3
Tiermedizin,SZ,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,OW,abt-total,1,0,1,0,0,0,1,0,1
Tiermedizin,OW,EFZ,1,0,1,0,0,0,1,0,1
Tiermedizin,OW,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,NW,abt-total,0,0,0,0,0,0,0,0,0
Tiermedizin,NW,EFZ,0,0,0,0,0,0,0,0,0
Tiermedizin,NW,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,GL,abt-total,3,0,3,0,0,0,3,0,3
Tiermedizin,GL,EFZ,3,0,3,0,0,0,3,0,3
Tiermedizin,GL,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,ZG,abt-total,4,0,4,0,0,0,4,0,4
Tiermedizin,ZG,EFZ,4,0,4,0,0,0,4,0,4
Tiermedizin,ZG,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,FR,abt-total,6,0,6,0,0,0,6,0,6
Tiermedizin,FR,EFZ,6,0,6,0,0,0,6,0,6
Tiermedizin,FR,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,SO,abt-total,8,0,8,0,0,0,8,0,8
Tiermedizin,SO,EFZ,8,0,8,0,0,0,8,0,8
Tiermedizin,SO,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,BS,abt-total,3,0,3,0,0,0,3,0,3
Tiermedizin,BS,EFZ,3,0,3,0,0,0,3,0,3
Tiermedizin,BS,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,BL,abt-total,6,0,6,0,0,0,6,0,6
Tiermedizin,BL,EFZ,6,0,6,0,0,0,6,0,6
Tiermedizin,BL,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,SH,abt-total,4,0,4,0,0,0,4,0,4
Tiermedizin,SH,EFZ,4,0,4,0,0,0,4,0,4
Tiermedizin,SH,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,AR,abt-total,0,0,0,0,0,0,0,0,0
Tiermedizin,AR,EFZ,0,0,0,0,0,0,0,0,0
Tiermedizin,AR,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,AI,abt-total,0,0,0,0,0,0,0,0,0
Tiermedizin,AI,EFZ,0,0,0,0,0,0,0,0,0
Tiermedizin,AI,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,SG,abt-total,11,0,11,0,0,0,11,0,11
Tiermedizin,SG,EFZ,11,0,11,0,0,0,11,0,11
Tiermedizin,SG,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,GR,abt-total,3,0,3,0,0,0,3,0,3
Tiermedizin,GR,EFZ,3,0,3,0,0,0,3,0,3
Tiermedizin,GR,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,AG,abt-total,20,0,20,2,0,2,18,0,18
Tiermedizin,AG,EFZ,20,0,20,2,0,2,18,0,18
Tiermedizin,AG,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,TG,abt-total,11,1,10,0,0,0,11,1,10
Tiermedizin,TG,EFZ,11,1,10,0,0,0,11,1,10
Tiermedizin,TG,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,TI,abt-total,6,0,6,0,0,0,6,0,6
Tiermedizin,TI,EFZ,6,0,6,0,0,0,6,0,6
Tiermedizin,TI,EBA,0,0,0,0,0,0,0,0,0
