Ausbildungsfeld,Canton,Ausbildungstyp,Geschlecht_Total,Geschlecht_Vollschulisch,Geschlecht_Dual,Mann_Total,Mann_Vollschulisch,Mann_Dual,Frau_Total,Frau_Vollschulisch,Frau_Dual
Elektrizität und Energie,FR,EBA,13,0,13,13,0,13,0,0,0
Elektrizität und Energie,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,SO,abt-total,126,0,126,126,0,126,0,0,0
Elektrizität und Energie,SO,EFZ,111,0,111,111,0,111,0,0,0
Elektrizität und Energie,SO,EBA,15,0,15,15,0,15,0,0,0
Elektrizität und Energie,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,BS,abt-total,135,0,135,130,0,130,5,0,5
Elektrizität und Energie,BS,EFZ,125,0,125,121,0,121,4,0,4
Elektrizität und Energie,BS,EBA,10,0,10,9,0,9,1,0,1
Elektrizität und Energie,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,BL,abt-total,108,0,108,106,0,106,2,0,2
Elektrizität und Energie,BL,EFZ,99,0,99,97,0,97,2,0,2
Elektrizität und Energie,BL,EBA,9,0,9,9,0,9,0,0,0
Elektrizität und Energie,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,SH,abt-total,46,0,46,45,0,45,1,0,1
Elektrizität und Energie,SH,EFZ,45,0,45,44,0,44,1,0,1
Elektrizität und Energie,SH,EBA,1,0,1,1,0,1,0,0,0
Elektrizität und Energie,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,AR,abt-total,18,0,18,18,0,18,0,0,0
Elektrizität und Energie,AR,EFZ,18,0,18,18,0,18,0,0,0
Elektrizität und Energie,AR,EBA,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,AI,abt-total,9,0,9,9,0,9,0,0,0
Elektrizität und Energie,AI,EFZ,9,0,9,9,0,9,0,0,0
Elektrizität und Energie,AI,EBA,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,SG,abt-total,298,0,298,292,0,292,6,0,6
Elektrizität und Energie,SG,EFZ,288,0,288,282,0,282,6,0,6
Elektrizität und Energie,SG,EBA,10,0,10,10,0,10,0,0,0
Elektrizität und Energie,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,GR,abt-total,166,0,166,161,0,161,5,0,5
Elektrizität und Energie,GR,EFZ,152,0,152,147,0,147,5,0,5
Elektrizität und Energie,GR,EBA,14,0,14,14,0,14,0,0,0
Elektrizität und Energie,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,AG,abt-total,307,0,307,302,0,302,5,0,5
Elektrizität und Energie,AG,EFZ,307,0,307,302,0,302,5,0,5
Elektrizität und Energie,AG,EBA,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,TG,abt-total,148,0,148,146,0,146,2,0,2
Elektrizität und Energie,TG,EFZ,138,0,138,136,0,136,2,0,2
Elektrizität und Energie,TG,EBA,10,0,10,10,0,10,0,0,0
Elektrizität und Energie,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,TI,abt-total,212,0,212,211,0,211,1,0,1
Elektrizität und Energie,TI,EFZ,207,0,207,206,0,206,1,0,1
Elektrizität und Energie,TI,EBA,5,0,5,5,0,5,0,0,0
Elektrizität und Energie,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,VD,abt-total,349,0,349,346,0,346,3,0,3
Elektrizität und Energie,VD,EFZ,321,0,321,318,0,318,3,0,3
Elektrizität und Energie,VD,EBA,28,0,28,28,0,28,0,0,0
Elektrizität und Energie,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,VS,abt-total,224,0,224,219,0,219,5,0,5
Elektrizität und Energie,VS,EFZ,210,0,210,205,0,205,5,0,5
Elektrizität und Energie,VS,EBA,14,0,14,14,0,14,0,0,0
Elektrizität und Energie,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,NE,abt-total,67,0,67,65,0,65,2,0,2
Elektrizität und Energie,NE,EFZ,63,0,63,61,0,61,2,0,2
Elektrizität und Energie,NE,EBA,4,0,4,4,0,4,0,0,0
Elektrizität und Energie,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,GE,abt-total,63,0,63,63,0,63,0,0,0
Elektrizität und Energie,GE,EFZ,56,0,56,56,0,56,0,0,0
Elektrizität und Energie,GE,EBA,7,0,7,7,0,7,0,0,0
Elektrizität und Energie,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,JU,abt-total,27,0,27,27,0,27,0,0,0
Elektrizität und Energie,JU,EFZ,25,0,25,25,0,25,0,0,0
Elektrizität und Energie,JU,EBA,2,0,2,2,0,2,0,0,0
Elektrizität und Energie,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,,abt-total,1871,492,1379,1799,471,1328,72,21,51
Elektronik und Automation,,EFZ,1871,492,1379,1799,471,1328,72,21,51
Elektronik und Automation,,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,ZH,abt-total,234,37,197,228,37,191,6,0,6
Elektronik und Automation,ZH,EFZ,234,37,197,228,37,191,6,0,6
Elektronik und Automation,ZH,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,BE,abt-total,198,63,135,187,59,128,11,4,7
Elektronik und Automation,BE,EFZ,198,63,135,187,59,128,11,4,7
Elektronik und Automation,BE,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,LU,abt-total,66,0,66,66,0,66,0,0,0
Elektronik und Automation,LU,EFZ,66,0,66,66,0,66,0,0,0
Elektronik und Automation,LU,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,UR,abt-total,4,0,4,4,0,4,0,0,0
Elektronik und Automation,UR,EFZ,4,0,4,4,0,4,0,0,0
Elektronik und Automation,UR,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,SZ,abt-total,19,0,19,18,0,18,1,0,1
Elektronik und Automation,SZ,EFZ,19,0,19,18,0,18,1,0,1
Elektronik und Automation,SZ,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,OW,abt-total,8,0,8,8,0,8,0,0,0
Elektronik und Automation,OW,EFZ,8,0,8,8,0,8,0,0,0
Elektronik und Automation,OW,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,NW,abt-total,7,0,7,6,0,6,1,0,1
Elektronik und Automation,NW,EFZ,7,0,7,6,0,6,1,0,1
Elektronik und Automation,NW,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,GL,abt-total,13,0,13,13,0,13,0,0,0
Elektronik und Automation,GL,EFZ,13,0,13,13,0,13,0,0,0
Elektronik und Automation,GL,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,ZG,abt-total,40,0,40,39,0,39,1,0,1
Elektronik und Automation,ZG,EFZ,40,0,40,39,0,39,1,0,1
Elektronik und Automation,ZG,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,FR,abt-total,98,45,53,95,43,52,3,2,1
Elektronik und Automation,FR,EFZ,98,45,53,95,43,52,3,2,1
Elektronik und Automation,FR,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,SO,abt-total,48,0,48,47,0,47,1,0,1
Elektronik und Automation,SO,EFZ,48,0,48,47,0,47,1,0,1
Elektronik und Automation,SO,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,BS,abt-total,34,0,34,34,0,34,0,0,0
Elektronik und Automation,BS,EFZ,34,0,34,34,0,34,0,0,0
Elektronik und Automation,BS,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,BL,abt-total,26,0,26,25,0,25,1,0,1
Elektronik und Automation,BL,EFZ,26,0,26,25,0,25,1,0,1
Elektronik und Automation,BL,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,SH,abt-total,24,0,24,23,0,23,1,0,1
Elektronik und Automation,SH,EFZ,24,0,24,23,0,23,1,0,1
Elektronik und Automation,SH,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,AR,abt-total,7,0,7,4,0,4,3,0,3
Elektronik und Automation,AR,EFZ,7,0,7,4,0,4,3,0,3
Elektronik und Automation,AR,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,AI,abt-total,2,0,2,1,0,1,1,0,1
Elektronik und Automation,AI,EFZ,2,0,2,1,0,1,1,0,1
Elektronik und Automation,AI,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,SG,abt-total,119,0,119,110,0,110,9,0,9
Elektronik und Automation,SG,EFZ,119,0,119,110,0,110,9,0,9
Elektronik und Automation,SG,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,GR,abt-total,53,0,53,51,0,51,2,0,2
Elektronik und Automation,GR,EFZ,53,0,53,51,0,51,2,0,2
Elektronik und Automation,GR,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,AG,abt-total,142,0,142,139,0,139,3,0,3
Elektronik und Automation,AG,EFZ,142,0,142,139,0,139,3,0,3
Elektronik und Automation,AG,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,TG,abt-total,37,0,37,36,0,36,1,0,1
Elektronik und Automation,TG,EFZ,37,0,37,36,0,36,1,0,1
Elektronik und Automation,TG,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,TI,abt-total,106,64,42,103,61,42,3,3,0
Elektronik und Automation,TI,EFZ,106,64,42,103,61,42,3,3,0
Elektronik und Automation,TI,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,VD,abt-total,214,115,99,201,108,93,13,7,6
Elektronik und Automation,VD,EFZ,214,115,99,201,108,93,13,7,6
Elektronik und Automation,VD,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,VS,abt-total,75,34,41,73,34,39,2,0,2
Elektronik und Automation,VS,EFZ,75,34,41,73,34,39,2,0,2
Elektronik und Automation,VS,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,NE,abt-total,73,54,19,67,51,16,6,3,3
Elektronik und Automation,NE,EFZ,73,54,19,67,51,16,6,3,3
Elektronik und Automation,NE,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,GE,abt-total,201,66,135,198,64,134,3,2,1
Elektronik und Automation,GE,EFZ,201,66,135,198,64,134,3,2,1
Elektronik und Automation,GE,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,JU,abt-total,23,14,9,23,14,9,0,0,0
Elektronik und Automation,JU,EFZ,23,14,9,23,14,9,0,0,0
Elektronik und Automation,JU,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,,abt-total,673,57,616,376,25,351,297,32,265
Chemie und Verfahrenstechnik,,EFZ,673,57,616,376,25,351,297,32,265
Chemie und Verfahrenstechnik,,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,ZH,abt-total,64,0,64,33,0,33,31,0,31
Chemie und Verfahrenstechnik,ZH,EFZ,64,0,64,33,0,33,31,0,31
Chemie und Verfahrenstechnik,ZH,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,BE,abt-total,30,0,30,12,0,12,18,0,18
Chemie und Verfahrenstechnik,BE,EFZ,30,0,30,12,0,12,18,0,18
Chemie und Verfahrenstechnik,BE,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,LU,abt-total,7,0,7,2,0,2,5,0,5
Chemie und Verfahrenstechnik,LU,EFZ,7,0,7,2,0,2,5,0,5
Chemie und Verfahrenstechnik,LU,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,UR,abt-total,2,0,2,2,0,2,0,0,0
Chemie und Verfahrenstechnik,UR,EFZ,2,0,2,2,0,2,0,0,0
Chemie und Verfahrenstechnik,UR,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,SZ,abt-total,1,0,1,1,0,1,0,0,0
Chemie und Verfahrenstechnik,SZ,EFZ,1,0,1,1,0,1,0,0,0
Chemie und Verfahrenstechnik,SZ,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,OW,abt-total,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,OW,EFZ,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,OW,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,NW,abt-total,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,NW,EFZ,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,NW,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,GL,abt-total,1,0,1,0,0,0,1,0,1
Chemie und Verfahrenstechnik,GL,EFZ,1,0,1,0,0,0,1,0,1
Chemie und Verfahrenstechnik,GL,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,ZG,abt-total,4,0,4,2,0,2,2,0,2
Chemie und Verfahrenstechnik,ZG,EFZ,4,0,4,2,0,2,2,0,2
Chemie und Verfahrenstechnik,ZG,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,FR,abt-total,24,0,24,7,0,7,17,0,17
Chemie und Verfahrenstechnik,FR,EFZ,24,0,24,7,0,7,17,0,17
Chemie und Verfahrenstechnik,FR,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,SO,abt-total,5,0,5,2,0,2,3,0,3
Chemie und Verfahrenstechnik,SO,EFZ,5,0,5,2,0,2,3,0,3
Chemie und Verfahrenstechnik,SO,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,BS,abt-total,79,0,79,50,0,50,29,0,29
Chemie und Verfahrenstechnik,BS,EFZ,79,0,79,50,0,50,29,0,29
Chemie und Verfahrenstechnik,BS,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,BL,abt-total,97,0,97,58,0,58,39,0,39
Chemie und Verfahrenstechnik,BL,EFZ,97,0,97,58,0,58,39,0,39
Chemie und Verfahrenstechnik,BL,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,SH,abt-total,11,0,11,5,0,5,6,0,6
Chemie und Verfahrenstechnik,SH,EFZ,11,0,11,5,0,5,6,0,6
Chemie und Verfahrenstechnik,SH,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,AR,abt-total,4,0,4,2,0,2,2,0,2
Chemie und Verfahrenstechnik,AR,EFZ,4,0,4,2,0,2,2,0,2
Chemie und Verfahrenstechnik,AR,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,AI,abt-total,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,AI,EFZ,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,AI,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,SG,abt-total,24,0,24,15,0,15,9,0,9
Chemie und Verfahrenstechnik,SG,EFZ,24,0,24,15,0,15,9,0,9
Chemie und Verfahrenstechnik,SG,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,GR,abt-total,9,0,9,4,0,4,5,0,5
Chemie und Verfahrenstechnik,GR,EFZ,9,0,9,4,0,4,5,0,5
Chemie und Verfahrenstechnik,GR,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,AG,abt-total,60,0,60,37,0,37,23,0,23
Chemie und Verfahrenstechnik,AG,EFZ,60,0,60,37,0,37,23,0,23
Chemie und Verfahrenstechnik,AG,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,TG,abt-total,4,0,4,1,0,1,3,0,3
Chemie und Verfahrenstechnik,TG,EFZ,4,0,4,1,0,1,3,0,3
Chemie und Verfahrenstechnik,TG,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,TI,abt-total,35,1,34,22,1,21,13,0,13
Chemie und Verfahrenstechnik,TI,EFZ,35,1,34,22,1,21,13,0,13
Chemie und Verfahrenstechnik,TI,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,VD,abt-total,66,21,45,34,9,25,32,12,20
Chemie und Verfahrenstechnik,VD,EFZ,66,21,45,34,9,25,32,12,20
Chemie und Verfahrenstechnik,VD,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,VS,abt-total,78,33,45,48,15,33,30,18,12
Chemie und Verfahrenstechnik,VS,EFZ,78,33,45,48,15,33,30,18,12
Chemie und Verfahrenstechnik,VS,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,NE,abt-total,14,0,14,7,0,7,7,0,7
Chemie und Verfahrenstechnik,NE,EFZ,14,0,14,7,0,7,7,0,7
Chemie und Verfahrenstechnik,NE,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,GE,abt-total,48,0,48,31,0,31,17,0,17
Chemie und Verfahrenstechnik,GE,EFZ,48,0,48,31,0,31,17,0,17
Chemie und Verfahrenstechnik,GE,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,JU,abt-total,6,2,4,1,0,1,5,2,3
Chemie und Verfahrenstechnik,JU,EFZ,6,2,4,1,0,1,5,2,3
Chemie und Verfahrenstechnik,JU,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,JU,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",,abt-total,4303,29,4274,4089,26,4063,214,3,211
"Kraftfahrzeuge, Schiffe und Flugzeuge",,EFZ,3762,29,3733,3561,26,3535,201,3,198
"Kraftfahrzeuge, Schiffe und Flugzeuge",,EBA,541,0,541,528,0,528,13,0,13
"Kraftfahrzeuge, Schiffe und Flugzeuge",,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",ZH,abt-total,596,0,596,569,0,569,27,0,27
"Kraftfahrzeuge, Schiffe und Flugzeuge",ZH,EFZ,521,0,521,494,0,494,27,0,27
"Kraftfahrzeuge, Schiffe und Flugzeuge",ZH,EBA,75,0,75,75,0,75,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",ZH,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",BE,abt-total,524,0,524,489,0,489,35,0,35
"Kraftfahrzeuge, Schiffe und Flugzeuge",BE,EFZ,479,0,479,444,0,444,35,0,35
"Kraftfahrzeuge, Schiffe und Flugzeuge",BE,EBA,45,0,45,45,0,45,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",BE,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",LU,abt-total,267,0,267,249,0,249,18,0,18
"Kraftfahrzeuge, Schiffe und Flugzeuge",LU,EFZ,225,0,225,209,0,209,16,0,16
"Kraftfahrzeuge, Schiffe und Flugzeuge",LU,EBA,42,0,42,40,0,40,2,0,2
"Kraftfahrzeuge, Schiffe und Flugzeuge",LU,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",UR,abt-total,26,0,26,23,0,23,3,0,3
"Kraftfahrzeuge, Schiffe und Flugzeuge",UR,EFZ,23,0,23,22,0,22,1,0,1
"Kraftfahrzeuge, Schiffe und Flugzeuge",UR,EBA,3,0,3,1,0,1,2,0,2
"Kraftfahrzeuge, Schiffe und Flugzeuge",UR,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",SZ,abt-total,80,0,80,79,0,79,1,0,1
"Kraftfahrzeuge, Schiffe und Flugzeuge",SZ,EFZ,69,0,69,69,0,69,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",SZ,EBA,11,0,11,10,0,10,1,0,1
"Kraftfahrzeuge, Schiffe und Flugzeuge",SZ,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",OW,abt-total,31,0,31,30,0,30,1,0,1
"Kraftfahrzeuge, Schiffe und Flugzeuge",OW,EFZ,28,0,28,27,0,27,1,0,1
"Kraftfahrzeuge, Schiffe und Flugzeuge",OW,EBA,3,0,3,3,0,3,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",OW,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",NW,abt-total,24,0,24,21,0,21,3,0,3
"Kraftfahrzeuge, Schiffe und Flugzeuge",NW,EFZ,20,0,20,17,0,17,3,0,3
"Kraftfahrzeuge, Schiffe und Flugzeuge",NW,EBA,4,0,4,4,0,4,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",NW,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",GL,abt-total,34,0,34,31,0,31,3,0,3
"Kraftfahrzeuge, Schiffe und Flugzeuge",GL,EFZ,25,0,25,22,0,22,3,0,3
"Kraftfahrzeuge, Schiffe und Flugzeuge",GL,EBA,9,0,9,9,0,9,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",GL,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",ZG,abt-total,40,0,40,39,0,39,1,0,1
"Kraftfahrzeuge, Schiffe und Flugzeuge",ZG,EFZ,36,0,36,35,0,35,1,0,1
"Kraftfahrzeuge, Schiffe und Flugzeuge",ZG,EBA,4,0,4,4,0,4,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",ZG,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",FR,abt-total,201,0,201,195,0,195,6,0,6
"Kraftfahrzeuge, Schiffe und Flugzeuge",FR,EFZ,181,0,181,175,0,175,6,0,6
"Kraftfahrzeuge, Schiffe und Flugzeuge",FR,EBA,20,0,20,20,0,20,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",FR,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",SO,abt-total,139,0,139,131,0,131,8,0,8
"Kraftfahrzeuge, Schiffe und Flugzeuge",SO,EFZ,117,0,117,109,0,109,8,0,8
"Kraftfahrzeuge, Schiffe und Flugzeuge",SO,EBA,22,0,22,22,0,22,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",SO,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",BS,abt-total,59,0,59,51,0,51,8,0,8
"Kraftfahrzeuge, Schiffe und Flugzeuge",BS,EFZ,55,0,55,48,0,48,7,0,7
"Kraftfahrzeuge, Schiffe und Flugzeuge",BS,EBA,4,0,4,3,0,3,1,0,1
"Kraftfahrzeuge, Schiffe und Flugzeuge",BS,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",BL,abt-total,100,0,100,96,0,96,4,0,4
"Kraftfahrzeuge, Schiffe und Flugzeuge",BL,EFZ,86,0,86,82,0,82,4,0,4
